year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1979,722,254192,307998,4461473,4325977,55138,18.174,45918,15.135,1216405,684092,532313,15.814,28.119,948549,418682,529867,9.678,21.927,267856,6.192,43.854,32085,32583,245168
1979,811,135072,142249,789478,759725,24416,17.546,18219,13.093,199065,84083,114982,11.068,26.202,139100,62580,76520,8.237,18.309,59965,7.893,36.619,13845,13916,45148
1979,812,145695,167023,1040277,1021194,22597,13.678,18970,11.482,212787,92756,120031,9.083,20.837,175910,70965,104945,6.949,17.226,36877,3.611,34.452,13982,14220,48395
1979,813,154070,159722,1450016,1422809,12657,8.108,5418,3.471,246987,55313,191674,3.888,17.359,192651,30296,162355,2.129,13.540,54336,3.819,27.080,3454,3471,17080
1980,211,5890,7684,136522,131990,1079,14.368,731,9.734,28086,9579,18507,7.257,21.279,18963,5423,13540,4.109,14.367,9123,6.912,28.734,403,421,1877
1980,212,6941,9429,431431,434356,1291,13.592,1429,15.045,69247,29385,39862,6.765,15.942,74945,22761,52184,5.240,17.254,-5698,-1.312,31.885,952,978,11004
1980,213,8181,9458,286918,267853,2008,22.223,1163,12.871,84545,28116,56429,10.497,31.564,46337,18059,28278,6.742,17.299,38208,14.265,34.599,760,778,10840
1980,221,5470,11771,692744,683580,652,5.646,206,1.784,44858,13554,31304,1.983,6.562,26578,6542,20036,0.957,3.888,18280,2.674,7.776,47,52,286
1980,236,136945,137883,1220286,1251664,26222,18.637,31852,22.639,339180,115877,223303,9.258,27.098,401663,134991,266672,10.785,32.090,-62483,-4.992,54.197,24626,24633,101252
1980,237,36568,37521,789129,797668,5444,14.561,5178,13.849,171292,41413,129879,5.192,21.474,189121,41380,147741,5.188,23.709,-17829,-2.235,42.948,3714,3724,24329
1980,238,264401,267260,2391199,2418104,38815,14.414,42884,15.925,584015,171334,412681,7.085,24.152,638780,181773,457007,7.517,26.417,-54765,-2.265,48.304,33022,33033,136685
1980,311,21061,27107,1402039,1385015,2679,9.855,2835,10.429,202987,94984,108003,6.858,14.656,166759,56357,110402,4.069,12.040,36228,2.616,24.080,1850,1887,22756
1980,312,2276,2948,233710,234790,189,6.336,259,8.683,21350,7901,13449,3.365,9.093,23371,6364,17007,2.711,9.954,-2021,-0.861,18.187,151,152,2425
1980,313,3538,4663,619512,622548,346,7.354,430,9.139,49582,15124,34458,2.429,7.964,55483,17617,37866,2.830,8.912,-5901,-0.948,15.929,267,269,4878
1980,314,7469,7937,265705,272822,864,10.701,1138,14.095,33075,10394,22681,3.810,12.123,47472,17107,30365,6.270,17.400,-14397,-5.277,24.247,869,877,10134
1980,315,15502,17706,1173178,1187705,1956,10.873,2522,14.020,157833,55434,102399,4.667,13.289,186801,69037,117764,5.813,15.728,-28968,-2.439,26.578,1953,1967,40856
1980,316,2153,2529,232785,238202,210,8.186,283,11.031,25466,7426,18040,3.118,10.691,36190,13102,23088,5.500,15.193,-10724,-4.502,21.382,192,195,5547
1980,321,14296,16186,544526,563182,1834,11.271,2006,12.328,65896,24322,41574,4.319,11.701,103240,31242,71998,5.547,18.332,-37344,-6.631,23.401,1413,1414,15407
1980,322,3580,5686,633212,628415,382,6.708,400,7.024,57475,18661,38814,2.970,9.146,47911,12669,35242,2.016,7.624,9564,1.522,15.248,234,235,4792
1980,323,29180,30584,638087,633412,3313,10.866,3124,10.246,83182,27511,55671,4.343,13.132,74089,25703,48386,4.058,11.697,9093,1.436,23.394,2160,2167,15274
1980,324,1455,2362,550847,563481,259,11.012,239,10.162,26009,6017,19992,1.068,4.616,50608,14770,35838,2.621,8.981,-24599,-4.366,9.232,71,90,1851
1980,325,7514,11164,953642,944207,962,8.653,870,7.825,90603,32795,57808,3.473,9.596,71024,16578,54446,1.756,7.522,19579,2.074,15.044,471,479,4968
1980,326,10754,12716,752044,767792,1365,10.812,1183,9.370,93561,35828,57733,4.666,12.186,126390,36193,90197,4.714,16.461,-32829,-4.276,24.371,753,764,11352
1980,327,11865,14884,576264,585524,1298,8.683,1427,9.546,61838,22786,39052,3.892,10.561,80549,19902,60647,3.399,13.757,-18711,-3.196,21.122,918,933,8038
1980,331,4444,5677,705778,706572,468,8.336,343,6.109,79996,37765,42231,5.345,11.322,83219,19897,63322,2.816,11.778,-3223,-0.456,22.643,187,187,3798
1980,332,44488,48425,1851897,1849540,5172,10.800,4096,8.553,229956,71479,158477,3.865,12.433,226026,56924,169102,3.078,12.221,3930,0.212,24.441,2796,2813,29042
1980,333,24781,27696,1881997,1870291,2520,9.165,2118,7.703,224304,75203,149101,4.021,11.993,201792,60739,141053,3.248,10.789,22512,1.204,21.579,1317,1320,16665
1980,334,9598,11344,1754014,1679561,1502,13.446,1155,10.340,279368,80364,199004,4.785,16.633,129029,48037,80992,2.860,7.682,150339,8.951,15.365,731,734,17058
1980,335,4586,5742,733346,728860,537,9.396,484,8.468,81710,25805,55905,3.540,11.211,72552,19903,52649,2.731,9.954,9158,1.256,19.908,287,290,4877
1980,336,7637,9248,2034298,2119356,1013,10.926,1060,11.433,186042,55040,131002,2.597,8.778,359940,41749,318191,1.970,16.983,-173898,-8.205,17.556,729,732,11580
1980,337,14486,15452,543520,550390,1841,11.876,1941,12.521,63332,21911,41421,3.981,11.507,77087,22443,54644,4.078,14.006,-13755,-2.499,23.014,1460,1466,13713
1980,339,22313,23552,664785,667434,2856,12.148,2774,11.799,98396,38507,59889,5.769,14.742,103511,32828,70683,4.919,15.509,-5115,-0.766,29.485,2028,2034,13452
1980,423,144830,188540,2391348,2375564,21086,11.295,17373,9.306,386923,145585,241338,6.128,16.288,356199,133629,222570,5.625,14.994,30724,1.293,29.989,10828,11084,59476
1980,424,92499,118458,1608468,1605886,11738,9.886,12281,10.344,253446,90273,163173,5.621,15.782,247605,92565,155040,5.764,15.419,5841,0.364,30.837,8010,8180,46415
1980,425,26177,28969,283570,282547,3267,11.416,2563,8.956,48283,17522,30761,6.201,17.088,46370,15821,30549,5.599,16.411,1913,0.677,32.823,1646,1657,7917
1980,441,92435,110655,1280186,1339731,9995,8.985,11175,10.045,142425,57878,84547,4.320,10.631,260716,71934,188782,5.369,19.460,-118291,-8.829,21.262,8261,8391,53778
1980,442,42971,49883,345871,347827,6380,12.891,5595,11.305,62583,26137,36446,7.514,17.993,66427,21792,44635,6.265,19.098,-3844,-1.105,35.985,4288,4355,16081
1980,443,24428,31110,181569,184562,3934,12.506,4628,14.712,35914,15435,20479,8.363,19.459,42171,17222,24949,9.331,22.849,-6257,-3.390,38.918,3066,3155,10454
1980,444,69245,86399,772003,777428,8029,9.348,7018,8.171,116487,47483,69004,6.108,14.984,127582,35976,91606,4.628,16.411,-11095,-1.427,29.967,4950,5082,23815
1980,445,116040,164386,2057030,2036313,20641,12.498,22167,13.422,368871,180901,187970,8.884,18.115,325202,145553,179649,7.148,15.970,43669,2.145,31.940,13248,13496,59920
1980,446,40752,57337,533995,524268,6185,11.002,3944,7.016,94743,52682,42061,10.049,18.071,73446,23431,50015,4.469,14.009,21297,4.062,28.018,2639,2719,13429
1980,447,113057,143264,781780,817180,15949,10.954,20629,14.168,155424,75484,79940,9.237,19.020,226143,83080,143063,10.167,27.674,-70719,-8.654,38.039,14600,15018,58029
1980,448,89442,152509,1097985,1092319,19802,13.178,15306,10.186,222952,106046,116906,9.708,20.411,208441,67540,140901,6.183,19.082,14511,1.328,38.165,9794,10289,36687
1980,451,39099,49891,307239,302433,7624,15.421,6720,13.593,73579,34929,38650,11.549,24.329,62904,24091,38813,7.966,20.799,10675,3.530,41.599,4906,5067,16143
1980,452,15448,37073,1944803,1943010,3398,9.162,3431,9.251,201387,119304,82083,6.140,10.365,199567,40730,158837,2.096,10.271,1820,0.094,20.542,1784,1880,8458
1980,453,76185,87998,442775,453441,13849,15.984,11143,12.861,102194,46569,55625,10.270,22.537,121345,35489,85856,7.827,26.761,-19151,-4.223,45.075,8454,8615,25853
1980,454,26424,34843,373591,376451,3293,9.373,3876,11.032,59205,20614,38591,5.476,15.727,65009,22906,42103,6.085,17.269,-5804,-1.542,31.454,2726,2776,12112
1980,481,1417,3013,275276,268555,470,16.462,154,5.394,31020,5896,25124,2.195,11.551,17448,2470,14978,0.920,6.497,13572,5.054,12.994,19,21,92
1980,483,825,1156,54759,52698,148,13.250,70,6.267,13766,6056,7710,11.492,26.123,10078,3043,7035,5.774,19.124,3688,6.998,38.248,10,11,90
1980,484,60496,69778,1073134,1094623,11535,16.652,10520,15.187,176176,76011,100165,6.944,16.095,220716,66315,154401,6.058,20.164,-44540,-4.069,32.189,8201,8273,33155
1980,485,11666,12521,244061,241639,1745,14.673,488,4.103,43390,17862,25528,7.392,17.957,37958,8316,29642,3.442,15.709,5432,2.248,31.417,370,370,2143
1980,486,353,1600,74746,74038,113,7.186,58,3.688,7572,1985,5587,2.681,10.227,6174,1929,4245,2.605,8.339,1398,1.888,16.678,8,13,150
1980,487,865,886,12766,12015,153,17.667,113,13.048,3519,1589,1930,13.225,29.288,2002,595,1407,4.952,16.663,1517,12.626,33.325,80,80,309
1980,488,10510,13847,313982,311089,2133,16.190,788,5.981,69782,29502,40280,9.483,22.432,64638,11123,53515,3.576,20.778,5144,1.654,41.556,391,399,2553
1980,492,1817,2303,112050,106890,677,30.941,447,20.430,16148,3785,12363,3.541,15.107,5469,1488,3981,1.392,5.116,10679,9.991,10.233,362,362,1072
1980,493,6314,9686,401637,400021,990,10.392,672,7.054,58223,20831,37392,5.207,14.555,54619,13120,41499,3.280,13.654,3604,0.901,27.308,340,341,2011
1980,511,16639,19188,665347,654345,3184,17.030,2200,11.767,89723,37814,51909,5.779,13.712,67940,27747,40193,4.240,10.383,21783,3.329,20.766,1480,1501,13801
1980,512,9716,15066,195398,197757,2306,15.425,2074,13.873,46646,17932,28714,9.068,23.588,52126,17535,34591,8.867,26.359,-5480,-2.771,47.175,1149,1235,9397
1980,515,5448,6409,191561,183076,638,10.384,108,1.758,31551,11246,20305,6.143,17.234,14179,2411,11768,1.317,7.745,17372,9.489,15.490,30,32,274
1980,517,3421,16896,1056483,1036207,885,5.325,333,2.004,276950,7118,269832,0.687,26.727,236853,2841,234012,0.274,22.858,40097,3.870,45.715,181,182,1137
1980,518,5081,6658,193319,183340,1270,19.698,849,13.168,49775,24377,25398,13.296,27.149,29681,14242,15439,7.768,16.189,20094,10.960,32.378,502,505,5312
1980,519,1870,2228,26222,27384,195,8.438,361,15.621,2830,945,1885,3.451,10.335,5212,3263,1949,11.916,19.033,-2382,-8.699,20.669,131,132,1077
1980,521,19,44,20155,21928,(D),(D),10,20.833,809,(D),392,(D),3.689,4377,4073,304,18.575,19.961,-3568,-16.272,7.379,0,0,0
1980,522,46698,109302,2112035,2055639,8237,7.701,3542,3.312,246095,82615,163480,4.019,11.972,133992,32145,101847,1.564,6.518,112103,5.453,13.037,780,903,6586
1980,523,13671,18262,266197,254154,3254,19.105,794,4.662,62098,23193,38905,9.126,24.433,37983,10789,27194,4.245,14.945,24115,9.488,29.890,438,449,2224
1980,524,91570,119964,1756874,1725508,12618,10.947,3213,2.788,236652,94572,142080,5.481,13.715,172960,43831,129129,2.540,10.024,63692,3.691,20.047,1029,1077,5965
1980,525,1411,1614,14474,13392,163,10.486,44,2.830,3560,984,2576,7.348,26.584,1442,502,940,3.749,10.768,2118,15.816,21.536,13,13,72
1980,531,157691,161664,849875,823242,23699,15.631,3601,2.375,196889,85438,111451,10.378,23.916,144691,21987,122704,2.671,17.576,52198,6.341,35.152,2342,2390,8168
1980,532,18711,24948,243842,239659,4424,18.077,3473,14.191,65370,23476,41894,9.796,27.276,56918,24557,32361,10.247,23.750,8452,3.527,47.499,2149,2176,11344
1980,533,878,935,10307,10314,160,18.265,42,4.795,3181,1095,2086,10.617,30.842,3217,1560,1657,15.125,31.191,-36,-0.349,61.683,20,20,62
1980,541,264151,280378,2533389,2491715,44608,16.253,32782,11.944,500911,194089,306822,7.789,20.103,415650,178030,237620,7.145,16.681,85261,3.422,33.363,24245,24394,93452
1980,551,20456,38585,2605442,2557845,4520,12.008,2633,6.995,435392,149790,285602,5.856,17.022,338448,97239,241209,3.802,13.232,96944,3.790,26.464,363,392,4681
1980,561,112284,126406,2124375,2073863,25277,20.669,17051,13.943,533196,199082,334114,9.600,25.710,433239,122420,310819,5.903,20.890,99957,4.820,41.781,12987,13055,73325
1980,562,10889,11670,172556,173417,1626,14.223,1151,10.068,25673,7919,17754,4.566,14.804,27344,7138,20206,4.116,15.768,-1671,-0.964,29.608,881,883,5001
1980,611,28120,30118,1272876,1295320,3382,11.000,4637,15.082,142377,18045,124332,1.393,10.992,187798,96031,91767,7.414,14.498,-45421,-3.507,21.983,2651,2671,15398
1980,621,281128,291907,1576179,1556624,30259,10.590,17917,6.270,287693,113494,174199,7.291,18.482,248698,72771,175927,4.675,15.977,38995,2.505,31.954,13678,13755,48405
1980,622,4216,5300,2574641,2532658,302,5.692,313,5.900,196642,55433,141209,2.189,7.764,109550,63905,45645,2.523,4.325,87092,3.439,8.651,121,122,25372
1980,623,18468,24312,1189076,1177511,2400,9.912,2203,9.098,159067,62790,96277,5.332,13.509,135265,57866,77399,4.914,11.487,23802,2.021,22.975,1270,1310,35602
1980,624,35882,47015,676481,692554,6068,12.666,7852,16.390,124462,40622,83840,5.866,17.971,155798,72886,82912,10.524,22.496,-31336,-4.525,35.943,3398,3509,22270
1980,711,13808,14067,188287,189515,3259,23.410,2968,21.320,47984,17167,30817,9.058,25.319,50539,19858,30681,10.478,26.668,-2555,-1.348,50.639,2043,2053,11376
1980,712,1510,1596,28133,29012,77,4.521,291,17.087,3062,298,2764,1.027,10.554,4777,2200,2577,7.583,16.466,-1715,-5.911,21.109,96,96,445
1980,713,30664,32646,503722,498747,4220,13.107,3319,10.309,94936,36187,58749,7.256,19.035,84901,24868,60033,4.986,17.023,10035,2.012,34.046,2376,2393,16415
1980,721,37856,41989,1064533,1054204,4924,11.627,5649,13.338,208477,88637,119840,8.408,19.776,187579,78071,109508,7.406,17.793,20898,1.982,35.587,4053,4076,46187
1980,722,253108,311315,4565808,4541908,52193,16.852,48989,15.818,1132360,647837,484523,14.264,24.931,1083837,424265,659572,9.341,23.863,48523,1.068,47.726,36902,37559,287174
1980,811,135815,143306,768796,780892,22153,15.515,21118,14.790,156535,73481,83054,9.410,20.046,181032,69621,111411,8.916,23.183,-24497,-3.137,40.091,16361,16413,52438
1980,812,145124,167741,1036363,1039419,21977,13.142,20947,12.526,190962,88435,102527,8.508,18.372,196600,72893,123707,7.013,18.914,-5638,-0.542,36.744,16058,16294,52809
1980,813,150459,156321,1419052,1450333,9180,5.874,9104,5.825,211438,39549,171889,2.727,14.579,275231,73305,201926,5.054,18.977,-63793,-4.399,29.157,3905,3921,17837
1981,211,6801,8730,163902,150938,1603,19.403,666,8.061,41302,12739,28563,8.440,27.364,15630,7514,8116,4.978,10.355,25672,17.008,20.710,340,347,2461
1981,212,7152,9675,436010,434101,1436,15.008,1222,12.772,70523,25168,45355,5.798,16.246,66386,20540,45846,4.732,15.293,4137,0.953,30.586,748,754,8818
1981,213,10167,11620,363818,325142,3146,29.660,1120,10.559,127891,46831,81060,14.403,39.334,49874,20701,29173,6.367,15.339,78017,23.995,30.678,690,695,10917
1981,221,5481,11811,712570,702761,587,5.041,255,2.190,42333,8934,33399,1.271,6.024,22728,6490,16238,0.924,3.234,19605,2.790,6.468,57,58,143
1981,236,128091,129049,1153112,1186502,21436,16.122,29267,22.011,312570,99777,212793,8.409,26.344,378338,113153,265185,9.537,31.887,-65768,-5.543,52.688,21318,21323,78965
1981,237,36429,37422,771505,778431,5152,13.819,4870,13.063,170382,47295,123087,6.076,21.888,183365,35120,148245,4.512,23.556,-12983,-1.668,43.776,3425,3427,19480
1981,238,255459,258350,2333673,2359534,33313,12.704,41045,15.653,556940,153888,403052,6.522,23.604,607335,164691,442644,6.980,25.740,-50395,-2.136,47.208,29276,29303,117797
1981,311,21620,27525,1356265,1374115,2812,10.292,2406,8.806,152022,55808,96214,4.061,11.063,188692,71948,116744,5.236,13.732,-36670,-2.669,22.127,1365,1399,20994
1981,312,2283,2943,231524,231722,227,7.736,210,7.156,21588,7426,14162,3.205,9.316,21704,9099,12605,3.927,9.366,-116,-0.050,18.633,132,134,3067
1981,313,3663,4771,587836,603214,445,9.410,361,7.634,39298,14112,25186,2.339,6.515,69881,19803,50078,3.283,11.585,-30583,-5.070,13.030,204,209,4523
1981,314,7610,8077,249911,257863,1023,12.769,892,11.134,31508,13424,18084,5.206,12.219,47300,14835,32465,5.753,18.343,-15792,-6.124,24.438,605,609,5844
1981,315,16440,18612,1165720,1170932,2741,15.078,1874,10.309,162817,63700,99117,5.440,13.905,173021,56178,116843,4.798,14.776,-10204,-0.871,27.810,1312,1326,27573
1981,316,2245,2606,228160,230153,300,11.653,237,9.206,29606,6883,22723,2.991,12.864,33035,11308,21727,4.913,14.354,-3429,-1.490,25.727,148,151,3559
1981,321,14840,16704,507709,524962,2253,13.665,1820,11.039,66744,28788,37956,5.484,12.714,101140,29264,71876,5.575,19.266,-34396,-6.552,25.428,1253,1266,12982
1981,322,3740,5798,623012,627621,479,8.355,349,6.088,50741,24372,26369,3.883,8.085,60880,18533,42347,2.953,9.700,-10139,-1.615,16.169,138,141,3225
1981,323,32229,33691,664190,653562,5191,16.100,2292,7.109,100227,45909,54318,7.024,15.336,78227,27288,50939,4.175,11.969,22000,3.366,23.939,1492,1498,9307
1981,324,1536,2419,528870,541123,268,11.197,217,9.066,24488,6211,18277,1.148,4.525,49453,9949,39504,1.839,9.139,-24965,-4.614,9.051,74,74,1152
1981,325,8084,11762,946859,950810,1312,11.424,758,6.600,81355,28245,53110,2.971,8.556,88946,20809,68137,2.189,9.355,-7591,-0.798,17.113,365,373,3812
1981,326,11461,13444,714319,731774,1650,12.590,973,7.424,83638,31002,52636,4.237,11.429,119882,36718,83164,5.018,16.382,-36244,-4.953,22.859,578,580,8318
1981,327,12257,15354,551684,563439,1603,10.589,1171,7.736,58074,23041,35033,4.089,10.307,81626,20937,60689,3.716,14.487,-23552,-4.180,20.614,744,751,6976
1981,331,4746,5960,664736,685760,615,10.549,355,6.089,59982,26563,33419,3.874,8.747,101589,31650,69939,4.615,14.814,-41607,-6.067,17.494,184,188,5123
1981,332,47319,51351,1792157,1820594,6369,12.750,3569,7.145,208410,81054,127356,4.452,11.447,265509,57974,207535,3.184,14.584,-57099,-3.136,22.895,2379,2394,21319
1981,333,26575,29616,1810329,1844749,3526,12.283,1705,5.940,210398,81279,129119,4.406,11.405,277674,69219,208455,3.752,15.052,-67276,-3.647,22.810,1072,1076,12459
1981,334,10742,12578,1756855,1754444,2095,17.434,972,8.089,210367,74988,135379,4.274,11.991,205818,57755,148063,3.292,11.731,4549,0.259,23.462,533,536,13159
1981,335,4977,6165,714600,726624,761,12.729,388,6.490,70189,30922,39267,4.256,9.660,93741,22385,71356,3.081,12.901,-23552,-3.241,19.319,228,230,3436
1981,336,7958,9508,1941457,1986756,1210,12.918,927,9.897,186024,49382,136642,2.486,9.363,276368,64098,212270,3.226,13.911,-90344,-4.547,18.726,574,576,10146
1981,337,15106,16093,527864,536751,2232,14.136,1624,10.286,65332,29018,36314,5.406,12.172,82895,22718,60177,4.233,15.444,-17563,-3.272,24.344,1181,1185,9831
1981,339,23298,24548,653547,657053,3313,13.768,2342,9.733,93976,38131,55845,5.803,14.303,100819,33653,67166,5.122,15.344,-6843,-1.041,28.605,1578,1589,13358
1981,423,151271,196405,2422771,2405048,23897,12.414,16076,8.351,401675,164998,236677,6.860,16.701,365611,119128,246483,4.953,15.202,36064,1.500,30.404,9535,9810,49974
1981,424,94829,121071,1662532,1636034,13350,11.155,10563,8.826,286939,110145,176794,6.732,17.539,234864,78724,156140,4.812,14.356,52075,3.183,28.711,6704,6872,37460
1981,425,27533,30472,293550,288574,3868,13.020,2340,7.877,54687,22526,32161,7.806,18.951,44731,13377,31354,4.636,15.501,9956,3.450,31.001,1447,1457,6921
1981,441,90713,109148,1208877,1241151,9398,8.567,10505,9.576,152858,62005,90853,4.996,12.316,217302,69096,148206,5.567,17.508,-64444,-5.192,24.632,7237,7394,48673
1981,442,42588,50079,334754,340293,5569,11.163,5187,10.397,55363,22956,32407,6.746,16.269,66290,21520,44770,6.324,19.480,-10927,-3.211,32.538,3758,3844,14355
1981,443,23979,30883,176717,179206,3962,12.817,4022,13.011,35329,17095,18234,9.539,19.714,40386,15064,25322,8.406,22.536,-5057,-2.822,39.428,2564,2756,9122
1981,444,69830,87557,768827,769932,7584,8.721,6389,7.347,113681,45806,67875,5.949,14.765,116094,30282,85812,3.933,15.078,-2413,-0.313,29.530,4461,4557,17802
1981,445,116286,168183,2131187,2093396,20776,12.496,16932,10.184,368858,180112,188746,8.604,17.620,290613,105311,185302,5.031,13.882,78245,3.738,27.765,10905,11200,49378
1981,446,41216,59071,532183,532340,5751,9.901,3778,6.504,78604,34818,43786,6.541,14.766,78536,21486,57050,4.036,14.753,68,0.013,29.506,2389,2457,12025
1981,447,108420,139198,786703,783403,14724,10.452,18076,12.831,171312,68757,102555,8.777,21.868,165171,68135,97036,8.697,21.084,6141,0.784,42.168,11905,12192,43360
1981,448,88996,155996,1097901,1097667,19092,12.394,15180,9.855,211475,103292,108183,9.410,19.266,212061,66531,145530,6.061,19.319,-586,-0.053,38.532,8446,9383,33893
